timestamp,run_id,git_commit,model_name,model_family,thinking_mode,dataset,split,evaluation_mode,history_mode,dummy_type,k,seed,num_items,accuracy,format_failure_rate,result_json_path
2026-03-13T20:16:21Z,run-20260313T201621Z-0712f9a2,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,off,mmlu,test,multi_turn,self_history,cross_domain,8,42,50,0.36,0.0,results/runs/qwen3_1p7b_mmlu__qwen3_thinking_off__evaluation_mode-multi_turn__history_mode-self_history__dummy_type-cross_domain__k-8__0712f9a2a2d08f46/run-20260313T201621Z-0712f9a2.json
2026-03-13T20:22:30Z,run-20260313T202230Z-a7f38882,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,off,mmlu,test,multi_turn,self_history,same_domain,8,42,50,0.42,0.0,results/runs/qwen3_1p7b_mmlu__qwen3_thinking_off__evaluation_mode-multi_turn__history_mode-self_history__dummy_type-same_domain__k-8__a7f388828ff6a268/run-20260313T202230Z-a7f38882.json
2026-03-13T20:29:29Z,run-20260313T202929Z-56db9e4c,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,off,mmlu,test,single_turn_flattened,oracle_history,cross_domain,8,42,50,0.46,0.0,results/runs/qwen3_1p7b_mmlu__qwen3_thinking_off__evaluation_mode-single_turn_flattened__history_mode-oracle_history__dummy_type-cross_domain__k-8__56db9e4c6e557299/run-20260313T202929Z-56db9e4c.json
2026-03-13T20:36:28Z,run-20260313T203628Z-026a0cda,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,off,mmlu,test,single_turn_flattened,oracle_history,same_domain,8,42,50,0.4,0.12,results/runs/qwen3_1p7b_mmlu__qwen3_thinking_off__evaluation_mode-single_turn_flattened__history_mode-oracle_history__dummy_type-same_domain__k-8__026a0cdaf29d6f98/run-20260313T203628Z-026a0cda.json
2026-03-13T20:43:56Z,run-20260313T204356Z-ef46cc12,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,off,mmlu,test,single_turn_flattened,self_history,cross_domain,8,42,50,0.44,0.0,results/runs/qwen3_1p7b_mmlu__qwen3_thinking_off__evaluation_mode-single_turn_flattened__history_mode-self_history__dummy_type-cross_domain__k-8__ef46cc1245bdb0be/run-20260313T204356Z-ef46cc12.json
2026-03-13T20:55:48Z,run-20260313T205548Z-2d8aa74f,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,off,mmlu,test,single_turn_flattened,self_history,same_domain,8,42,50,0.38,0.02,results/runs/qwen3_1p7b_mmlu__qwen3_thinking_off__evaluation_mode-single_turn_flattened__history_mode-self_history__dummy_type-same_domain__k-8__2d8aa74fb62c2e66/run-20260313T205548Z-2d8aa74f.json
2026-03-13T21:01:13Z,run-20260313T210113Z-4c7a7a12,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,on,mmlu,test,multi_turn,oracle_history,cross_domain,8,42,50,0.6,0.04,results/runs/qwen3_1p7b_mmlu__qwen3_thinking_on__evaluation_mode-multi_turn__history_mode-oracle_history__dummy_type-cross_domain__k-8__4c7a7a1224598da5/run-20260313T210113Z-4c7a7a12.json
2026-03-13T21:52:03Z,run-20260313T215203Z-502be8b6,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,on,mmlu,test,multi_turn,self_history,cross_domain,8,42,50,0.62,0.02,results/runs/qwen3_1p7b_mmlu__qwen3_thinking_on__evaluation_mode-multi_turn__history_mode-self_history__dummy_type-cross_domain__k-8__502be8b6fb6389bc/run-20260313T215203Z-502be8b6.json
2026-03-13T22:22:40Z,run-20260313T222240Z-539eaa5b,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,on,mmlu,test,multi_turn,self_history,same_domain,8,42,50,0.64,0.04,results/runs/qwen3_1p7b_mmlu__qwen3_thinking_on__evaluation_mode-multi_turn__history_mode-self_history__dummy_type-same_domain__k-8__539eaa5bc0b0216d/run-20260313T222240Z-539eaa5b.json
2026-03-13T22:35:46Z,run-20260313T223546Z-139f2c53,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,on,mmlu,test,single_turn_flattened,oracle_history,cross_domain,8,42,50,0.48,0.0,results/runs/qwen3_1p7b_mmlu__qwen3_thinking_on__evaluation_mode-single_turn_flattened__history_mode-oracle_history__dummy_type-cross_domain__k-8__139f2c53cc90ce11/run-20260313T223546Z-139f2c53.json
2026-03-13T22:49:22Z,run-20260313T224922Z-5df11e7e,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,on,mmlu,test,single_turn_flattened,oracle_history,same_domain,8,42,50,0.46,0.0,results/runs/qwen3_1p7b_mmlu__qwen3_thinking_on__evaluation_mode-single_turn_flattened__history_mode-oracle_history__dummy_type-same_domain__k-8__5df11e7e8eadaec0/run-20260313T224922Z-5df11e7e.json
2026-03-13T23:47:37Z,run-20260313T234737Z-726e349b,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,on,mmlu,test,single_turn_flattened,self_history,cross_domain,8,42,50,0.5,0.0,results/runs/qwen3_1p7b_mmlu__qwen3_thinking_on__evaluation_mode-single_turn_flattened__history_mode-self_history__dummy_type-cross_domain__k-8__726e349bc24ce0ab/run-20260313T234737Z-726e349b.json
2026-03-14T00:26:34Z,run-20260314T002633Z-3af0aa4f,9f1ef8e35d506782fbb12d7786449d89040446b9,Qwen/Qwen3-1.7B,qwen3,on,mmlu,test,single_turn_flattened,self_history,same_domain,8,42,50,0.5,0.04,results/runs/qwen3_1p7b_mmlu__qwen3_thinking_on__evaluation_mode-single_turn_flattened__history_mode-self_history__dummy_type-same_domain__k-8__3af0aa4f25cb5d4a/run-20260314T002633Z-3af0aa4f.json
2026-03-15T12:50:57Z,run-20260315T125057Z-915a5bcd,321395d39b899b790d194f5fc2787d20881b45c4,Qwen/Qwen3-1.7B,qwen3,off,gpqa,train,multi_turn,oracle_history,same_domain,0,42,448,0.27455357142857145,0.03571428571428571,results/runs/qwen3_1p7b_gpqa_protocol_kfull_gpqa_off_canonical_k0__915a5bcdfc990154/run-20260315T125057Z-915a5bcd.json
2026-03-15T12:52:44Z,run-20260315T125244Z-d149abaa,321395d39b899b790d194f5fc2787d20881b45c4,Qwen/Qwen3-1.7B,qwen3,off,gpqa,train,multi_turn,oracle_history,same_domain,4,42,448,0.2611607142857143,0.0,results/runs/qwen3_1p7b_gpqa_protocol_kfull_gpqa_off_canonical_k4__d149abaa4ad9ea08/run-20260315T125244Z-d149abaa.json
2026-03-15T12:55:03Z,run-20260315T125503Z-a0258c99,321395d39b899b790d194f5fc2787d20881b45c4,Qwen/Qwen3-1.7B,qwen3,off,gpqa,train,multi_turn,oracle_history,same_domain,8,42,448,0.2857142857142857,0.006696428571428571,results/runs/qwen3_1p7b_gpqa_protocol_kfull_gpqa_off_canonical_k8__a0258c99f93bd97e/run-20260315T125503Z-a0258c99.json
2026-03-15T13:17:13Z,run-20260315T131713Z-ce4d46a6,93015e821d8310bd2a0b8251d61609ac1292f92d,Qwen/Qwen3-1.7B,qwen3,off,gpqa,train,multi_turn,wrong_history,same_domain,2,42,448,0.27455357142857145,0.013392857142857142,results/runs/qwen3_1p7b_gpqa_wrong_history_same_domain_full_k2__ce4d46a6001e389e/run-20260315T131713Z-ce4d46a6.json
2026-03-15T13:19:17Z,run-20260315T131917Z-53033c67,93015e821d8310bd2a0b8251d61609ac1292f92d,Qwen/Qwen3-1.7B,qwen3,off,gpqa,train,multi_turn,wrong_history,same_domain,4,42,448,0.2767857142857143,0.002232142857142857,results/runs/qwen3_1p7b_gpqa_wrong_history_same_domain_full_k4__53033c67c749e125/run-20260315T131917Z-53033c67.json
2026-03-15T13:21:25Z,run-20260315T132125Z-60dfa609,93015e821d8310bd2a0b8251d61609ac1292f92d,Qwen/Qwen3-1.7B,qwen3,off,gpqa,train,multi_turn,wrong_history,same_domain,8,42,448,0.2924107142857143,0.0,results/runs/qwen3_1p7b_gpqa_wrong_history_same_domain_full_k8__60dfa609b83b7e37/run-20260315T132125Z-60dfa609.json
2026-03-15T16:59:46Z,run-20260315T165946Z-4c205a03,be4f6e46a1d209a3095006100dabc9c44e30cb0c,Qwen/Qwen3-1.7B,qwen3,on,gsm8k,test,single_turn_flattened,self_history,cross_domain,0,42,1319,0.6353297952994693,0.0576194086429113,results/runs/qwen3_1p7b_gsm8k_protocol_kfull_gsm8k_on_canonical_k0__4c205a0348faf24c/run-20260315T165946Z-4c205a03.json
2026-03-15T18:36:59Z,run-20260315T183659Z-249600c4,be4f6e46a1d209a3095006100dabc9c44e30cb0c,Qwen/Qwen3-1.7B,qwen3,on,gsm8k,test,single_turn_flattened,wrong_history,cross_domain,2,42,1319,0.3813495072024261,0.1106899166034875,results/runs/qwen3_1p7b_gsm8k_gsm8k_wrong_history_cross_domain_full_k2__249600c495a1b11a/run-20260315T183659Z-249600c4.json
2026-03-15T23:15:41Z,run-20260315T231541Z-3515c4d1,be4f6e46a1d209a3095006100dabc9c44e30cb0c,Qwen/Qwen3-1.7B,qwen3,on,gsm8k,test,single_turn_flattened,wrong_history,cross_domain,4,42,1319,0.36770280515542075,0.04169825625473844,results/runs/qwen3_1p7b_gsm8k_gsm8k_wrong_history_cross_domain_full_k4__3515c4d1912c731d/run-20260315T231541Z-3515c4d1.json
2026-03-16T06:55:34Z,run-20260316T065534Z-9e2b7e78,c45ce810572d46a3707c3d8a6bc998693707b518,mock-engine,mock,off,mmlu_fixture,test,single_turn,oracle_history,same_domain,0,42,4,0.25,0.0,results/runs/mock_mmlu_single_turn_pool__9e2b7e7871e865f9/run-20260316T065534Z-9e2b7e78.json
2026-03-16T07:01:46Z,run-20260316T070146Z-85f494eb,c45ce810572d46a3707c3d8a6bc998693707b518,Qwen/Qwen3-1.7B,qwen3,off,aime,train,single_turn,oracle_history,same_domain,0,42,30,0.0,0.5666666666666667,results/runs/qwen3_1p7b_aime_single_turn_pool_thinking_off__85f494ebe583c5bb/run-20260316T070146Z-85f494eb.json
2026-03-16T07:06:00Z,run-20260316T070600Z-9e2b7e78,c45ce810572d46a3707c3d8a6bc998693707b518,mock-engine,mock,off,mmlu_fixture,test,single_turn,oracle_history,same_domain,0,42,4,0.25,0.0,results/runs/mock_mmlu_single_turn_pool__9e2b7e7871e865f9/run-20260316T070600Z-9e2b7e78.json
2026-03-16T07:53:04Z,run-20260316T075304Z-76645bea,69e7a66dcb270bc1d767dc1e83274fe037ec4bf6,Qwen/Qwen3-1.7B,qwen3,off,gpqa,train,single_turn,oracle_history,same_domain,0,42,448,0.22544642857142858,0.18303571428571427,results/runs/qwen3_1p7b_gpqa_single_turn_pool_thinking_off__76645beaf53e8efc/run-20260316T075304Z-76645bea.json
2026-03-16T09:08:57Z,run-20260316T090857Z-49dedcb0,49fd1355fabecbf739867e6f389ccd9d8a085a12,Qwen/Qwen3-1.7B,qwen3,on,gpqa,train,single_turn,oracle_history,same_domain,0,42,448,0.24776785714285715,0.11830357142857142,results/runs/qwen3_1p7b_gpqa_single_turn_pool_thinking_on_nothink_prefill__49dedcb0c9225521/run-20260316T090857Z-49dedcb0.json
2026-03-16T09:12:12Z,run-20260316T091212Z-c1a92914,49fd1355fabecbf739867e6f389ccd9d8a085a12,Qwen/Qwen3-1.7B,qwen3,off,gsm8k,test,single_turn,oracle_history,same_domain,0,42,1319,0.6800606520090978,0.0712661106899166,results/runs/qwen3_1p7b_gsm8k_single_turn_pool_thinking_off__c1a92914af868fd3/run-20260316T091212Z-c1a92914.json
2026-03-16T09:20:37Z,run-20260316T092037Z-629fbe60,49fd1355fabecbf739867e6f389ccd9d8a085a12,Qwen/Qwen3-1.7B,qwen3,on,aime,train,single_turn,oracle_history,same_domain,0,42,30,0.13333333333333333,0.4666666666666667,results/runs/qwen3_1p7b_aime_single_turn_pool_thinking_on__629fbe60b4ef8c43/run-20260316T092037Z-629fbe60.json
2026-03-16T09:21:43Z,run-20260316T092143Z-99902c9f,49fd1355fabecbf739867e6f389ccd9d8a085a12,Qwen/Qwen3-1.7B,qwen3,off,gpqa,train,multi_turn,stored_history,same_domain,2,42,8,0.125,0.0,results/runs/qwen3_1p7b_gpqa_multiturn_stored_correct_same_k2_smoke__99902c9ff42a6998/run-20260316T092143Z-99902c9f.json
2026-03-16T09:22:38Z,run-20260316T092238Z-18e595df,49fd1355fabecbf739867e6f389ccd9d8a085a12,Qwen/Qwen3-1.7B,qwen3,off,gpqa,train,multi_turn,stored_history,same_domain,2,42,8,0.125,0.0,results/runs/qwen3_1p7b_gpqa_multiturn_stored_incorrect_same_k2_smoke__18e595dfdaf0ca6c/run-20260316T092238Z-18e595df.json
2026-03-16T12:00:58Z,run-20260316T120058Z-36b06d0c,49fd1355fabecbf739867e6f389ccd9d8a085a12,Qwen/Qwen3-1.7B,qwen3,on,gsm8k,test,single_turn,oracle_history,same_domain,0,42,1319,0.6800606520090978,0.029567854435178165,results/runs/qwen3_1p7b_gsm8k_single_turn_pool_thinking_on__36b06d0c6a3b1830/run-20260316T120058Z-36b06d0c.json
2026-03-17T04:28:12Z,run-20260317T042812Z-7844a934,e7580683bd207c1b410673696d1e7b04f43fc562,Qwen/Qwen3-1.7B,qwen3,off,gpqa,train,multi_turn,stored_history,same_domain,2,42,448,0.28125,0.008928571428571428,results/runs/qwen3_1p7b_gpqa_multiturn_stored_correct_same_k2__7844a934ed3fde8b/run-20260317T042812Z-7844a934.json
2026-03-17T04:28:56Z,run-20260317T042856Z-40ad85c5,e7580683bd207c1b410673696d1e7b04f43fc562,Qwen/Qwen3-1.7B,qwen3,off,gpqa,train,multi_turn,stored_history,same_domain,2,42,448,0.2767857142857143,0.008928571428571428,results/runs/qwen3_1p7b_gpqa_multiturn_stored_incorrect_same_k2__40ad85c56c7edfdf/run-20260317T042856Z-40ad85c5.json
2026-03-17T04:29:55Z,run-20260317T042955Z-268ce488,e7580683bd207c1b410673696d1e7b04f43fc562,Qwen/Qwen3-1.7B,qwen3,off,gpqa,train,multi_turn,stored_history,same_domain,4,42,448,0.26339285714285715,0.0,results/runs/qwen3_1p7b_gpqa_multiturn_stored_correct_same_k4__268ce4882bae3c76/run-20260317T042955Z-268ce488.json
2026-03-17T04:31:15Z,run-20260317T043115Z-5caa7c33,e7580683bd207c1b410673696d1e7b04f43fc562,Qwen/Qwen3-1.7B,qwen3,off,gpqa,train,multi_turn,stored_history,same_domain,4,42,448,0.29464285714285715,0.002232142857142857,results/runs/qwen3_1p7b_gpqa_multiturn_stored_incorrect_same_k4__5caa7c338f7c1162/run-20260317T043115Z-5caa7c33.json
2026-03-17T04:31:54Z,run-20260317T043154Z-a6292679,e7580683bd207c1b410673696d1e7b04f43fc562,Qwen/Qwen3-1.7B,qwen3,off,gpqa,train,multi_turn,stored_history,same_domain,8,42,448,0.265625,0.0,results/runs/qwen3_1p7b_gpqa_multiturn_stored_correct_same_k8__a62926795b0c96fe/run-20260317T043154Z-a6292679.json
2026-03-17T04:33:36Z,run-20260317T043336Z-2248bca8,e7580683bd207c1b410673696d1e7b04f43fc562,Qwen/Qwen3-1.7B,qwen3,off,gpqa,train,multi_turn,stored_history,same_domain,8,42,448,0.24553571428571427,0.002232142857142857,results/runs/qwen3_1p7b_gpqa_multiturn_stored_incorrect_same_k8__2248bca809772bec/run-20260317T043336Z-2248bca8.json
2026-03-17T04:34:03Z,run-20260317T043403Z-44214bc2,e7580683bd207c1b410673696d1e7b04f43fc562,Qwen/Qwen3-1.7B,qwen3,off,gpqa,train,multi_turn,stored_history,same_domain,16,42,448,0.3080357142857143,0.0,results/runs/qwen3_1p7b_gpqa_multiturn_stored_correct_same_k16__44214bc27bfd8c3b/run-20260317T043403Z-44214bc2.json
2026-03-17T04:35:54Z,run-20260317T043554Z-f8a8c0c4,e7580683bd207c1b410673696d1e7b04f43fc562,Qwen/Qwen3-1.7B,qwen3,off,gpqa,train,multi_turn,stored_history,same_domain,16,42,448,0.29017857142857145,0.0,results/runs/qwen3_1p7b_gpqa_multiturn_stored_incorrect_same_k16__f8a8c0c45faf1a7e/run-20260317T043554Z-f8a8c0c4.json
2026-03-17T04:48:52Z,run-20260317T044852Z-64b0eff7,e7580683bd207c1b410673696d1e7b04f43fc562,Qwen/Qwen3-1.7B,qwen3,on,gpqa,train,multi_turn,stored_history,same_domain,2,42,448,0.25892857142857145,0.020089285714285716,results/runs/qwen3_1p7b_gpqa_multiturn_stored_incorrect_same_k2_thinking_on_nothink_prefill__64b0eff713c8f7e5/run-20260317T044852Z-64b0eff7.json
2026-03-17T04:49:14Z,run-20260317T044914Z-b773cb01,e7580683bd207c1b410673696d1e7b04f43fc562,Qwen/Qwen3-1.7B,qwen3,on,gpqa,train,multi_turn,stored_history,same_domain,2,42,448,0.2611607142857143,0.024553571428571428,results/runs/qwen3_1p7b_gpqa_multiturn_stored_correct_same_k2_thinking_on_nothink_prefill__b773cb01a1b40ae4/run-20260317T044914Z-b773cb01.json
2026-03-17T04:50:20Z,run-20260317T045020Z-b2074851,e7580683bd207c1b410673696d1e7b04f43fc562,Qwen/Qwen3-1.7B,qwen3,on,gpqa,train,multi_turn,stored_history,same_domain,4,42,448,0.2767857142857143,0.024553571428571428,results/runs/qwen3_1p7b_gpqa_multiturn_stored_incorrect_same_k4_thinking_on_nothink_prefill__b20748516436adb6/run-20260317T045020Z-b2074851.json
2026-03-17T04:50:37Z,run-20260317T045037Z-094e8dbe,e7580683bd207c1b410673696d1e7b04f43fc562,Qwen/Qwen3-1.7B,qwen3,on,gpqa,train,multi_turn,stored_history,same_domain,4,42,448,0.2767857142857143,0.03794642857142857,results/runs/qwen3_1p7b_gpqa_multiturn_stored_correct_same_k4_thinking_on_nothink_prefill__094e8dbe76b66d66/run-20260317T045037Z-094e8dbe.json
2026-03-17T04:51:55Z,run-20260317T045155Z-2ec4e030,e7580683bd207c1b410673696d1e7b04f43fc562,Qwen/Qwen3-1.7B,qwen3,on,gpqa,train,multi_turn,stored_history,same_domain,8,42,448,0.265625,0.03125,results/runs/qwen3_1p7b_gpqa_multiturn_stored_incorrect_same_k8_thinking_on_nothink_prefill__2ec4e0307d8952d6/run-20260317T045155Z-2ec4e030.json
2026-03-17T04:52:07Z,run-20260317T045207Z-0e1990ea,e7580683bd207c1b410673696d1e7b04f43fc562,Qwen/Qwen3-1.7B,qwen3,on,gpqa,train,multi_turn,stored_history,same_domain,8,42,448,0.25669642857142855,0.046875,results/runs/qwen3_1p7b_gpqa_multiturn_stored_correct_same_k8_thinking_on_nothink_prefill__0e1990ea718bd357/run-20260317T045207Z-0e1990ea.json
2026-03-17T04:54:07Z,run-20260317T045407Z-b3e29023,e7580683bd207c1b410673696d1e7b04f43fc562,Qwen/Qwen3-1.7B,qwen3,on,gpqa,train,multi_turn,stored_history,same_domain,16,42,448,0.25223214285714285,0.029017857142857144,results/runs/qwen3_1p7b_gpqa_multiturn_stored_correct_same_k16_thinking_on_nothink_prefill__b3e29023156e7882/run-20260317T045407Z-b3e29023.json
2026-03-17T04:54:11Z,run-20260317T045411Z-906e6fd2,e7580683bd207c1b410673696d1e7b04f43fc562,Qwen/Qwen3-1.7B,qwen3,on,gpqa,train,multi_turn,stored_history,same_domain,16,42,448,0.25223214285714285,0.026785714285714284,results/runs/qwen3_1p7b_gpqa_multiturn_stored_incorrect_same_k16_thinking_on_nothink_prefill__906e6fd2f68dd018/run-20260317T045411Z-906e6fd2.json
2026-03-17T05:53:02Z,run-20260317T055302Z-f66c345d,f07490bfac59c42b741e25363ea9e84073e0910f,Qwen/Qwen3-1.7B,qwen3,off,gpqa,train,multi_turn,stored_history,cross_domain,16,42,448,0.28125,0.002232142857142857,results/runs/qwen3_1p7b_gpqa_multiturn_stored_cross_correct__k-16__f66c345dd6832332/run-20260317T055302Z-f66c345d.json
2026-03-17T05:57:51Z,run-20260317T055751Z-9eb86f2a,f07490bfac59c42b741e25363ea9e84073e0910f,Qwen/Qwen3-1.7B,qwen3,off,gpqa,train,multi_turn,stored_history,cross_domain,4,42,448,0.26339285714285715,0.006696428571428571,results/runs/qwen3_1p7b_gpqa_multiturn_stored_cross_correct__k-4__9eb86f2aea3c6090/run-20260317T055751Z-9eb86f2a.json
2026-03-17T05:58:29Z,run-20260317T055829Z-f1a6c3e1,f07490bfac59c42b741e25363ea9e84073e0910f,Qwen/Qwen3-1.7B,qwen3,off,gpqa,train,multi_turn,stored_history,cross_domain,2,42,448,0.26785714285714285,0.022321428571428572,results/runs/qwen3_1p7b_gpqa_multiturn_stored_cross_correct__k-2__f1a6c3e166aa3c55/run-20260317T055829Z-f1a6c3e1.json
2026-03-17T06:00:29Z,run-20260317T060029Z-bdca5c89,f07490bfac59c42b741e25363ea9e84073e0910f,Qwen/Qwen3-1.7B,qwen3,off,gpqa,train,multi_turn,stored_history,cross_domain,8,42,448,0.27901785714285715,0.004464285714285714,results/runs/qwen3_1p7b_gpqa_multiturn_stored_cross_correct__k-8__bdca5c8977489966/run-20260317T060029Z-bdca5c89.json
2026-03-17T06:00:31Z,run-20260317T060031Z-8a3b80f3,f07490bfac59c42b741e25363ea9e84073e0910f,Qwen/Qwen3-1.7B,qwen3,off,gpqa,train,multi_turn,stored_history,cross_domain,16,42,448,0.25892857142857145,0.004464285714285714,results/runs/qwen3_1p7b_gpqa_multiturn_stored_cross_incorrect__k-16__8a3b80f305f3f963/run-20260317T060031Z-8a3b80f3.json
2026-03-17T06:05:25Z,run-20260317T060525Z-1f0bb41f,f07490bfac59c42b741e25363ea9e84073e0910f,Qwen/Qwen3-1.7B,qwen3,off,gpqa,train,multi_turn,stored_history,cross_domain,4,42,448,0.25669642857142855,0.017857142857142856,results/runs/qwen3_1p7b_gpqa_multiturn_stored_cross_incorrect__k-4__1f0bb41ffcc2eec3/run-20260317T060525Z-1f0bb41f.json
2026-03-17T06:07:42Z,run-20260317T060742Z-367c92c8,f07490bfac59c42b741e25363ea9e84073e0910f,Qwen/Qwen3-1.7B,qwen3,off,gpqa,train,multi_turn,stored_history,cross_domain,2,42,448,0.25669642857142855,0.026785714285714284,results/runs/qwen3_1p7b_gpqa_multiturn_stored_cross_incorrect__k-2__367c92c850566970/run-20260317T060742Z-367c92c8.json
2026-03-17T06:07:47Z,run-20260317T060747Z-0edef3b1,f07490bfac59c42b741e25363ea9e84073e0910f,Qwen/Qwen3-1.7B,qwen3,off,gpqa,train,multi_turn,stored_history,cross_domain,8,42,448,0.28125,0.004464285714285714,results/runs/qwen3_1p7b_gpqa_multiturn_stored_cross_incorrect__k-8__0edef3b1be3c05a6/run-20260317T060747Z-0edef3b1.json
2026-03-17T06:14:13Z,run-20260317T061413Z-fee3a375,f07490bfac59c42b741e25363ea9e84073e0910f,Qwen/Qwen3-1.7B,qwen3,off,gsm8k,test,multi_turn,stored_history,cross_domain,16,42,1319,0.18423047763457165,0.000758150113722517,results/runs/qwen3_1p7b_gsm8k_multiturn_stored_cross_correct__k-16__fee3a3751d9b5f57/run-20260317T061413Z-fee3a375.json
2026-03-17T06:17:43Z,run-20260317T061743Z-25667c22,f07490bfac59c42b741e25363ea9e84073e0910f,Qwen/Qwen3-1.7B,qwen3,off,gsm8k,test,multi_turn,stored_history,cross_domain,2,42,1319,0.36694465504169826,0.004548900682335102,results/runs/qwen3_1p7b_gsm8k_multiturn_stored_cross_correct__k-2__25667c22550224b7/run-20260317T061743Z-25667c22.json
2026-03-17T06:19:46Z,run-20260317T061946Z-93909225,f07490bfac59c42b741e25363ea9e84073e0910f,Qwen/Qwen3-1.7B,qwen3,off,gsm8k,test,multi_turn,stored_history,cross_domain,4,42,1319,0.20849128127369218,0.0037907505686125853,results/runs/qwen3_1p7b_gsm8k_multiturn_stored_cross_correct__k-4__939092252847018c/run-20260317T061946Z-93909225.json
2026-03-17T06:23:14Z,run-20260317T062314Z-6beaddc9,f07490bfac59c42b741e25363ea9e84073e0910f,Qwen/Qwen3-1.7B,qwen3,off,gsm8k,test,multi_turn,stored_history,cross_domain,8,42,1319,0.20621683093252463,0.000758150113722517,results/runs/qwen3_1p7b_gsm8k_multiturn_stored_cross_correct__k-8__6beaddc9622819d3/run-20260317T062314Z-6beaddc9.json
2026-03-17T06:26:17Z,run-20260317T062617Z-4de22fb7,f07490bfac59c42b741e25363ea9e84073e0910f,Qwen/Qwen3-1.7B,qwen3,off,gsm8k,test,multi_turn,stored_history,cross_domain,16,42,1319,0.19484457922668688,0.000758150113722517,results/runs/qwen3_1p7b_gsm8k_multiturn_stored_cross_incorrect__k-16__4de22fb7bc18b125/run-20260317T062617Z-4de22fb7.json
2026-03-17T06:32:45Z,run-20260317T063245Z-a2554a83,f07490bfac59c42b741e25363ea9e84073e0910f,Qwen/Qwen3-1.7B,qwen3,off,gsm8k,test,multi_turn,stored_history,cross_domain,4,42,1319,0.23351023502653526,0.002274450341167551,results/runs/qwen3_1p7b_gsm8k_multiturn_stored_cross_incorrect__k-4__a2554a835c2c5415/run-20260317T063245Z-a2554a83.json
2026-03-17T06:34:29Z,run-20260317T063429Z-531dd732,f07490bfac59c42b741e25363ea9e84073e0910f,Qwen/Qwen3-1.7B,qwen3,off,gsm8k,test,multi_turn,stored_history,cross_domain,2,42,1319,0.4139499620924943,0.003032600454890068,results/runs/qwen3_1p7b_gsm8k_multiturn_stored_cross_incorrect__k-2__531dd732cae2ef8a/run-20260317T063429Z-531dd732.json
2026-03-17T06:39:41Z,run-20260317T063941Z-b883de22,f07490bfac59c42b741e25363ea9e84073e0910f,Qwen/Qwen3-1.7B,qwen3,off,gsm8k,test,multi_turn,stored_history,cross_domain,8,42,1319,0.2266868840030326,0.002274450341167551,results/runs/qwen3_1p7b_gsm8k_multiturn_stored_cross_incorrect__k-8__b883de227dad0b65/run-20260317T063941Z-b883de22.json
2026-03-17T07:05:36Z,run-20260317T070536Z-db599493,ab6f4a705dbd680b2925e1346989c19c92eeab79,Qwen/Qwen2.5-1.5B-Instruct,qwen25,off,aime,train,single_turn,oracle_history,same_domain,0,42,30,0.03333333333333333,0.3,results/runs/qwen25_1p5b_aime_single_turn_pool_thinking_False__db599493b87af580/run-20260317T070536Z-db599493.json
2026-03-17T07:29:13Z,run-20260317T072913Z-673904be,ab6f4a705dbd680b2925e1346989c19c92eeab79,Qwen/Qwen2.5-1.5B-Instruct,qwen25,off,gpqa,train,single_turn,oracle_history,same_domain,0,42,448,0.203125,0.22321428571428573,results/runs/qwen25_1p5b_gpqa_single_turn_pool_thinking_False__673904be7dbf5a40/run-20260317T072913Z-673904be.json
2026-03-17T07:56:59Z,run-20260317T075659Z-c4421795,ab6f4a705dbd680b2925e1346989c19c92eeab79,Qwen/Qwen2.5-1.5B-Instruct,qwen25,off,gsm8k,test,single_turn,oracle_history,same_domain,0,42,1319,0.5299469294920395,0.052312357846853674,results/runs/qwen25_1p5b_gsm8k_single_turn_pool_thinking_False__c4421795550ca28a/run-20260317T075659Z-c4421795.json
2026-03-17T08:03:15Z,run-20260317T080315Z-7ca0bfa0,ab6f4a705dbd680b2925e1346989c19c92eeab79,meta-llama/Llama-3.2-3B-Instruct,llama,off,aime,train,single_turn,oracle_history,same_domain,0,42,30,0.06666666666666667,0.43333333333333335,results/runs/llama32_3b_aime_single_turn_pool_thinking_False__7ca0bfa01d879acd/run-20260317T080315Z-7ca0bfa0.json
